product_name,sku,price_usd,status,pitch_in,diameter_in,weight_g,categories
9x7.5C,LP09075C,23.5,Discontinued,7.5,9.0,20.139396,"Pylon Racing, Carbon Fiber"
9x7.5E,LP09075E,3.22,In Stock,7.5,9.0,18.007523,Thin Electric
9x7.5EP,LP09075EP,3.22,In Stock,7.5,9.0,18.007523,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
9x7.5SF,LP09075SF,3.08,In Stock,7.5,9.0,9.933620999999999,Slow Fly (Electric Only)
9x8,LP09080,3.35,In Stock,8.0,9.0,24.085629,Sport
9x8.5,LP09085,4.48,In Stock,8.5,9.0,30.073016999999997,Pylon Racing
9x9,LP09090,3.35,In Stock,9.0,9.0,24.085629,Sport
9x9E,LP09090E,3.22,In Stock,9.0,9.0,18.007523,Thin Electric
9x9EP,LP09090EP,3.22,In Stock,9.0,9.0,18.007523,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
9.3x3,LP09330,3.35,In Stock,3.0,9.3,24.94745,Pylon Combat
9.25x5.0,LP09350,4.48,Discontinued,5.0,9.25,17.009625,Pylon Racing
9.25x5.25,LP09353,4.48,Discontinued,5.25,9.25,17.009625,Pylon Racing
9.25x5.5,LP09355,4.48,Discontinued,5.5,9.25,17.009625,Pylon Racing
9.25x5.75,LP09358,4.48,Discontinued,5.75,9.25,17.009625,Pylon Racing
9.25x6.0,LP09360,4.48,In Stock,6.0,9.25,17.009625,Pylon Racing
9.5x4.5,LP09545,3.35,In Stock,4.5,9.5,28.077220999999998,"Free Flight, Sport"
9.5x5MR-P3,LP09550MR-P3,6.24,In Stock,5.0,9.5,24.04027,Multi Rotor (Electric Only)
9.5x5MRP-P3,LP09550MRP-P3,6.24,In Stock,5.0,9.5,24.04027,Multi Rotor (Electric Only)
9.5x6,LP09560,3.35,In Stock,6.0,9.5,26.943246,Sport
9.5x6.5N,LP09565N,4.48,Discontinued,6.5,9.5,28.939041999999997,Pylon Racing
9.5x7N,LP09570N,4.48,In Stock,7.0,9.5,28.939041999999997,Pylon Racing
9.5x7.5N,LP09575N,4.48,In Stock,7.5,9.5,28.939041999999997,Pylon Racing
9.5x8N,LP09580N,4.48,Discontinued,8.0,9.5,28.077220999999998,Pylon Racing
9.5x8.5N,LP09585N,4.48,Discontinued,8.5,9.5,28.939041999999997,Pylon Racing
9.625x3.75N,LP09638N,3.8,In Stock,3.75,9.625,30.889478999999994,Free Flight
10x10,LP10010,3.8,In Stock,10.0,10.0,36.015046,Sport
10x10C,LP10010C,27.5,In Stock,10.0,10.0,25.990706999999997,"Pylon Racing, Carbon Fiber, Warbird Racing"
10x10E,LP10010E,3.64,In Stock,10.0,10.0,20.003318999999998,Thin Electric
10x10EP,LP10010EP,3.64,In Stock,10.0,10.0,20.003318999999998,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
10x10M-JK,LP10010M-JK,15.9,In Stock,10.0,10.0,70.986835,Marine
10x12WE,LP10012WE,3.69,In Stock,12.0,10.0,21.999115,Thin Electric
10x14EP,LP10014EP,5.21,In Stock,14.0,10.0,28.984401,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
10x14M-LH,LP10014M-LH,15.9,In Stock,14.0,10.0,70.986835,Marine
10x3,LP10030,3.8,In Stock,3.0,10.0,26.081425,Sport
10x3.8MRF-LH,LP10038MRF-LH,3.92,In Stock,3.8,10.0,9.978979999999998,"Multi Rotor (Electric Only), MR Folding"
10x3.8MRF-RH,LP10038MRF-RH,3.92,In Stock,3.8,10.0,9.978979999999998,"Multi Rotor (Electric Only), MR Folding"
10x3.8SF,LP10038SF,3.47,In Stock,3.8,10.0,11.929416999999999,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
10x3.8SF-B4,LP10038SF-B4,11.1,In Stock,3.8,10.0,47.717667999999996,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW), Slow Fly (Electric Only)"
10x3.8SFP,LP10038SFP,3.47,In Stock,3.8,10.0,11.929416999999999,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
10x4,LP10040,3.8,In Stock,4.0,10.0,30.073016999999997,Sport
10x4M-LH,LP10040M-LH,7.95,In Stock,4.0,10.0,39.008739999999996,Marine
10x4P,LP10040P,4.15,In Stock,4.0,10.0,30.980196999999997,"Sport, Pusher (for IC Engines), Marine"
10x4.5MR,LP10045MR,3.32,In Stock,4.5,10.0,15.013828999999998,Multi Rotor (Electric Only)
10x4.5MR(ST),LP10045MR(ST),3.69,In Stock,4.5,10.0,16.011726999999997,Self Tightening
10x4.5MR(ST2A),LP10045MR(ST2A),7.32,In Stock,4.5,10.0,32.023453999999994,Self Tightening
10x4.5MR-B4,LP10045MR-B4,10.64,In Stock,4.5,10.0,60.05531599999999,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW)"
10x4.5MRF-L(B),LP10045MRF-L(B),4.48,In Stock,4.5,10.0,12.020135,"Multi Rotor (Electric Only), MR Folding"
10x4.5MRF-LH,LP10045MRF-LH,4.82,In Stock,4.5,10.0,12.020135,"Multi Rotor (Electric Only), MR Folding"
10x4.5MRF-R(B),LP10045MRF-R(B),4.48,In Stock,4.5,10.0,12.020135,"Multi Rotor (Electric Only), MR Folding"
10x4.5MRF-RH,LP10045MRF-RH,4.82,In Stock,4.5,10.0,12.020135,"Multi Rotor (Electric Only), MR Folding"
10x4.5MRP,LP10045MRP,3.32,In Stock,4.5,10.0,15.013828999999998,Multi Rotor (Electric Only)
10x4.5MRP(ST),LP10045MRP(ST),3.69,In Stock,4.5,10.0,16.011726999999997,Self Tightening
10x4.5MRP(ST2A),LP10045MRP(ST2A),7.32,In Stock,4.5,10.0,32.023453999999994,Self Tightening
10x4.6SF,LP10046SF,3.39,In Stock,4.6,10.0,7.983184,Indoor 3D
10x4.7SF,LP10047SF,3.47,In Stock,4.7,10.0,11.929416999999999,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
10x4.7SF-B4,LP10047SF-B4,11.1,In Stock,4.7,10.0,47.717667999999996,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW), Slow Fly (Electric Only)"
10x4.7SFP,LP10047SFP,3.47,In Stock,4.7,10.0,11.929416999999999,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
10x5,LP10050,3.8,In Stock,5.0,10.0,28.077220999999998,Sport
10x5E,LP10050E,3.64,In Stock,5.0,10.0,20.003318999999998,Thin Electric
10x5EP,LP10050EP,3.64,In Stock,5.0,10.0,20.003318999999998,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
10x5M-LH,LP10050M-LH,7.95,In Stock,5.0,10.0,35.017148,Marine
10x5.5MR,LP10055MR,3.32,In Stock,5.5,10.0,15.013828999999998,Multi Rotor (Electric Only)
10x5.5MR-B4,LP10055MR-B4,10.64,In Stock,5.5,10.0,60.05531599999999,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW)"
10x5.5MRP,LP10055MRP,3.32,In Stock,5.5,10.0,15.013828999999998,Multi Rotor (Electric Only)
10x5.8EP(F2B),LP10058EP(F2B),4.98,In Stock,5.8,10.0,19.005421,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)"
10x6,LP10060,3.8,In Stock,6.0,10.0,28.939041999999997,Sport
10x6E,LP10060E,3.64,In Stock,6.0,10.0,20.003318999999998,Thin Electric
10x6EP,LP10060EP,3.64,In Stock,6.0,10.0,20.003318999999998,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
10x6F,LP10060F,5.07,In Stock,6.0,10.0,14.015931,Folding (Electric Only)
10x6P,LP10060P,3.8,In Stock,6.0,10.0,28.939041999999997,"Sport, Pusher (for IC Engines)"
10x7,LP10070,3.8,In Stock,7.0,10.0,30.889478999999994,Sport
10x7E,LP10070E,3.64,In Stock,7.0,10.0,20.003318999999998,Thin Electric
10x7EP,LP10070EP,3.64,In Stock,7.0,10.0,20.003318999999998,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
10x7P,LP10070P,3.8,In Stock,7.0,10.0,30.889478999999994,"Sport, Pusher (for IC Engines)"
10x7SF,LP10070SF,3.47,In Stock,7.0,10.0,11.929416999999999,Slow Fly (Electric Only)
10x8,LP10080,3.8,In Stock,8.0,10.0,28.939041999999997,Sport
10x8E,LP10080E,3.64,In Stock,8.0,10.0,20.003318999999998,Thin Electric
10x8M-LH,LP10080M-LH,8.45,In Stock,8.0,10.0,35.017148,Marine
10x8P,LP10080P,3.8,In Stock,8.0,10.0,28.939041999999997,"Sport, Pusher (for IC Engines)"
10x9,LP10090,3.8,In Stock,9.0,10.0,32.88527499999999,Sport
10.5x4.5,LP10545,3.98,In Stock,4.5,10.5,30.073016999999997,"Free Flight, Sport"
10.5x6,LP10560,3.98,In Stock,6.0,10.5,34.881071,Sport
11x10,LP11010,4.44,In Stock,10.0,11.0,41.957074999999996,"Sport, Pattern"
11x10E,LP11010E,4.17,In Stock,10.0,11.0,22.997013,Thin Electric
11x11,LP11011,4.44,In Stock,11.0,11.0,41.957074999999996,"Sport, Pattern"
11x12,LP11012,4.44,In Stock,12.0,11.0,41.957074999999996,"Sport, Pattern"
11x12E,LP11012E,4.17,In Stock,12.0,11.0,25.990706999999997,Thin Electric
11x12W,LP11012W,4.44,Discontinued,12.0,11.0,43.091049999999996,Sport
11x13,LP11013,4.44,In Stock,13.0,11.0,41.095254,"Sport, Pattern"
11x13EP,LP11013EP,4.96,In Stock,13.0,11.0,25.990706999999997,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
11x14,LP11014,4.44,In Stock,14.0,11.0,39.144816999999996,"Sport, Pattern"
11x3,LP11030,4.44,In Stock,3.0,11.0,39.144816999999996,Sport
11x3.8SF,LP11038SF,3.99,In Stock,3.8,11.0,15.013828999999998,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
11x3.8SF-B4,LP11038SF-B4,12.77,In Stock,3.8,11.0,60.05531599999999,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW), Slow Fly (Electric Only)"
11x3.8SFP,LP11038SFP,3.99,In Stock,3.8,11.0,15.013828999999998,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
11x4,LP11040,4.44,In Stock,4.0,11.0,39.144816999999996,Sport
11x4.5EP,LP11045EP,4.17,In Stock,4.5,11.0,24.94745,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)"
11x4.5MR,LP11045MR,3.83,In Stock,4.5,11.0,17.009625,Multi Rotor (Electric Only)
11x4.5MR(ST),LP11045MR(ST),4.25,In Stock,4.5,11.0,20.003318999999998,Self Tightening
11x4.5MR-B4,LP11045MR-B4,12.27,In Stock,4.5,11.0,68.0385,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW)"
11x4.5MRP,LP11045MRP,3.83,In Stock,4.5,11.0,17.009625,Multi Rotor (Electric Only)
11x4.5MRP(ST),LP11045MRP(ST),4.25,In Stock,4.5,11.0,20.003318999999998,Self Tightening
11x4.6SF,LP11046SF,3.99,In Stock,4.6,11.0,11.022236999999999,Indoor 3D
11x4.7SF,LP11047SF,3.99,In Stock,4.7,11.0,15.013828999999998,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
11x4.7SF-B4,LP11047SF-B4,12.77,In Stock,4.7,11.0,60.05531599999999,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW), Slow Fly (Electric Only)"
11x4.7SFP,LP11047SFP,3.99,In Stock,4.7,11.0,15.013828999999998,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
11x5,LP11050,4.44,In Stock,5.0,11.0,39.144816999999996,Sport
11x5.5E,LP11055E,4.17,In Stock,5.5,11.0,22.997013,Thin Electric
11x5.5EP,LP11055EP,4.17,In Stock,5.5,11.0,22.997013,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)"
11x5.5MR,LP11055MR,3.83,In Stock,5.5,11.0,17.009625,Multi Rotor (Electric Only)
11x5.5MR-B4,LP11055MR-B4,12.27,In Stock,5.5,11.0,68.0385,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW)"
11x5.5MRP,LP11055MRP,3.83,In Stock,5.5,11.0,17.009625,Multi Rotor (Electric Only)
11x5.5R-RH,LP11055R-RH,4.17,In Stock,5.5,11.0,22.997013,"Thin Electric, Reversible ESC"
11x6,LP11060,4.44,In Stock,6.0,11.0,39.961279,Sport
11x6M-LH,LP11060M-LH,9.95,In Stock,6.0,11.0,49.985618,Marine
11x6P,LP11060P,4.44,In Stock,6.0,11.0,39.961279,"Sport, Pusher (for IC Engines)"
11x7,LP11070,4.44,In Stock,7.0,11.0,39.961279,Sport
11x7E,LP11070E,4.17,In Stock,7.0,11.0,22.997013,Thin Electric
11x7P,LP11070P,4.44,In Stock,7.0,11.0,39.961279,"Sport, Pusher (for IC Engines)"
11x7SF,LP11070SF,3.99,In Stock,7.0,11.0,15.013828999999998,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
11x7SFP,LP11070SFP,3.99,In Stock,7.0,11.0,15.013828999999998,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
11x8,LP11080,4.44,In Stock,8.0,11.0,41.095254,Sport
11x8E,LP11080E,4.17,In Stock,8.0,11.0,22.997013,Thin Electric
11x8EP,LP11080EP,4.17,In Stock,8.0,11.0,22.997013,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
11x8F,LP11080F,5.75,In Stock,8.0,11.0,17.009625,Folding (Electric Only)
11x8.5E,LP11085E,4.17,In Stock,8.5,11.0,23.994911,Thin Electric
11x9,LP11090,4.44,In Stock,9.0,11.0,41.957074999999996,Sport
11x9C,LP11090C,27.5,In Stock,9.0,11.0,31.978094999999996,"Sport, Carbon Fiber, Pattern, Pattern Carbon Fiber"
11.5x12.5N,LP115125N,5.39,Discontinued,12.5,11.5,39.144816999999996,"Sport, Pattern"
11.5x4,LP11540,5.39,In Stock,4.0,11.5,41.095254,"Sport, Control Line"
11.5x6,LP11560,5.39,In Stock,6.0,11.5,45.086846,"Sport, Control Line"
12x10,LP12010,5.39,In Stock,10.0,12.0,45.948667,"Sport, Pattern"
12x10E,LP12010E,4.87,In Stock,10.0,12.0,25.990706999999997,Thin Electric
12x10W,LP12010W,5.39,In Stock,10.0,12.0,51.890696,"Sport, Pattern"
12x11,LP12011,5.39,In Stock,11.0,12.0,47.082642,"Sport, Pattern"
12x11.5,LP120115,5.39,Discontinued,11.5,12.0,45.086846,"Sport, Pattern"
12x11N,LP12011N,5.39,Discontinued,11.0,12.0,45.086846,"Sport, Pattern"
12x12,LP12012,5.39,In Stock,12.0,12.0,51.028875,"Sport, Pattern"
12x12.5,LP120125,5.39,Discontinued,12.5,12.0,47.899103999999994,"Sport, Pattern"
12x12E,LP12012E,4.87,In Stock,12.0,12.0,25.990706999999997,Thin Electric
12x12EP,LP12012EP,4.87,In Stock,12.0,12.0,25.990706999999997,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
12x12N,LP12012N,5.39,In Stock,12.0,12.0,45.948667,"Sport, Pattern, Warbird Racing"
12x13,LP12013,5.39,In Stock,13.0,12.0,45.086846,"Sport, Pattern"
12x13N,LP12013N,5.39,In Stock,13.0,12.0,47.082642,"Sport, Pattern"
12x14,LP12014,5.39,In Stock,14.0,12.0,45.948667,"Sport, Pattern"
12x3.8SF,LP12038SF,4.66,In Stock,3.8,12.0,17.871446,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
12x3.8SF-B4,LP12038SF-B4,14.91,In Stock,3.8,12.0,71.485784,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW), Slow Fly (Electric Only)"
12x3.8SFP,LP12038SFP,4.66,In Stock,3.8,12.0,17.871446,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
12x4,LP12040,5.39,In Stock,4.0,12.0,39.961279,Sport
12x4.5MR,LP12045MR,4.48,In Stock,4.5,12.0,22.135192,Multi Rotor (Electric Only)
12x4.5MR(ST),LP12045MR(ST),4.94,In Stock,4.5,12.0,23.994911,Self Tightening
12x4.5MR-B4,LP12045MR-B4,14.33,In Stock,4.5,12.0,88.540768,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW)"
12x4.5MRF-L(B),LP12045MRF-L(B),6.04,In Stock,4.5,12.0,17.009625,"Multi Rotor (Electric Only), MR Folding"
12x4.5MRF-R(B),LP12045MRF-R(B),6.04,In Stock,4.5,12.0,17.009625,"Multi Rotor (Electric Only), MR Folding"
12x4.5MRP,LP12045MRP,4.48,In Stock,4.5,12.0,22.135192,Multi Rotor (Electric Only)
12x4.5MRP(ST),LP12045MRP(ST),4.94,In Stock,4.5,12.0,23.994911,Self Tightening
12x4.7SF,LP12047SF,4.66,In Stock,4.7,12.0,17.871446,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
12x4.7SF-B4,LP12047SF-B4,14.91,In Stock,4.7,12.0,71.485784,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW), Slow Fly (Electric Only)"
12x4.7SFP,LP12047SFP,4.66,In Stock,4.7,12.0,17.871446,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
12x5,LP12050,5.39,In Stock,5.0,12.0,41.095254,Sport
12x5.5MR,LP12055MR,4.48,In Stock,5.5,12.0,22.135192,Multi Rotor (Electric Only)
12x5.5MR-B4,LP12055MR-B4,14.33,In Stock,5.5,12.0,88.540768,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW)"
12x5.5MRP,LP12055MRP,4.48,In Stock,5.5,12.0,22.135192,Multi Rotor (Electric Only)
12x5.8SF,LP12058SF,4.66,In Stock,5.8,12.0,14.015931,Indoor 3D
12x6,LP12060,5.39,In Stock,6.0,12.0,45.948667,Sport
12x6E,LP12060E,4.87,In Stock,6.0,12.0,26.988604999999996,Thin Electric
12x6EP,LP12060EP,4.87,In Stock,6.0,12.0,26.988604999999996,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
12x6EP(F2B),LP12060EP(F2B),6.71,In Stock,6.0,12.0,22.951653999999998,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)"
12x6P,LP12060P,5.39,In Stock,6.0,12.0,45.948667,"Sport, Pusher (for IC Engines)"
12x6SF,LP12060SF,4.66,In Stock,6.0,12.0,19.005421,Slow Fly (Electric Only)
12x6.5WEP(F2B),LP12065WEP(F2B),6.71,Discontinued,6.5,12.0,41.095254,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)"
12x7,LP12070,5.39,In Stock,7.0,12.0,43.091049999999996,Sport
12x8,LP12080,5.39,In Stock,8.0,12.0,47.899103999999994,Sport
12x8E,LP12080E,4.87,In Stock,8.0,12.0,25.990706999999997,Thin Electric
12x8EP,LP12080EP,4.87,In Stock,8.0,12.0,25.990706999999997,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
12x8SF,LP12080SF,4.66,In Stock,8.0,12.0,19.005421,Slow Fly (Electric Only)
12x8.5F,LP12085F,6.53,In Stock,8.5,12.0,21.001217,Folding (Electric Only)
12x9,LP12090,5.39,In Stock,9.0,12.0,43.952870999999995,"Sport, Pattern"
12x9W,LP12090W,5.39,In Stock,9.0,12.0,53.024671,"Sport, Pattern"
12.25x3.75,LP12338,6.09,In Stock,3.75,12.25,43.091049999999996,"Sport, Control Line"
12.5x10,LP12510,7.25,In Stock,10.0,12.5,51.028875,"Sport, Pattern"
12.5x11,LP12511,7.25,Discontinued,11.0,12.5,51.890696,"Sport, Pattern"
12.5x11.5,LP125115,7.25,Discontinued,11.5,12.5,53.024671,"Sport, Pattern"
12.5x12,LP12512,7.25,Discontinued,12.0,12.5,53.024671,"Sport, Pattern"
12.5x12.5,LP125125,7.25,Discontinued,12.5,12.5,53.886492,"Sport, Pattern"
12.5x13,LP12513,7.25,Discontinued,13.0,12.5,55.020467,"Sport, Pattern"
12.5x6,LP12560,6.24,In Stock,6.0,12.5,53.024671,Sport
12.5x9,LP12590,7.25,Discontinued,9.0,12.5,51.028875,"Sport, Pattern"
13x10,LP13010,7.25,In Stock,10.0,13.0,60.100675,"Sport, Pattern"
13x10E,LP13010E,5.73,In Stock,10.0,13.0,29.982299,Thin Electric
13x10EP,LP13010EP,5.73,In Stock,10.0,13.0,29.982299,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
13x10F,LP13010F,7.48,In Stock,10.0,13.0,24.94745,Folding (Electric Only)
13x11,LP13011,7.25,In Stock,11.0,13.0,56.97090399999999,"Sport, Pattern, Warbird Racing"
13x13.5N,LP130135N,7.25,In Stock,13.5,13.0,51.890696,"Sport, Pattern, Warbird Racing"
13x13N,LP13013N,7.25,In Stock,13.0,13.0,53.024671,"Sport, Pattern, Warbird Racing"
13x14,LP13014,10.26,In Stock,14.0,13.0,65.997345,"Sport, Warbird Racing"
13x4,LP13040,7.25,In Stock,4.0,13.0,49.8949,Sport
13x4E,LP13040E,5.73,In Stock,4.0,13.0,29.982299,Thin Electric
13x4EP,LP13040EP,5.73,In Stock,4.0,13.0,29.982299,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
13x4W,LP13040W,7.25,In Stock,4.0,13.0,49.8949,"Sport, 3D Fun Fly"
13x4.5EP,LP13045EP,5.73,In Stock,4.5,13.0,30.889478999999994,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)"
13x4.5EP(F2B),LP13045EP(F2B),8.22,In Stock,4.5,13.0,24.085629,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)"
13x4.5MR,LP13045MR,5.27,In Stock,4.5,13.0,24.085629,Multi Rotor (Electric Only)
13x4.5MR-B4,LP13045MR-B4,16.87,In Stock,4.5,13.0,95.979644,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW)"
13x4.5MRP,LP13045MRP,5.27,In Stock,4.5,13.0,24.085629,Multi Rotor (Electric Only)
13x4.7SF,LP13047SF,5.49,In Stock,4.7,13.0,22.135192,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
13x4.7SFP,LP13047SFP,5.49,In Stock,4.7,13.0,22.135192,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
13x5.5E,LP13055E,5.73,In Stock,5.5,13.0,31.978094999999996,Thin Electric
13x5.5EP,LP13055EP,5.73,In Stock,5.5,13.0,34.01925,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)"
13x5.5MR,LP13055MR,5.27,In Stock,5.5,13.0,23.994911,Multi Rotor (Electric Only)
13x5.5MR-B4,LP13055MR-B4,16.87,In Stock,5.5,13.0,95.979644,"Multi Rotor (Electric Only), Bundle (2 CW & 2 CCW)"
13x5.5MRF-L(B),LP13055MRF-L(B),6.56,In Stock,5.5,13.0,21.999115,"Multi Rotor (Electric Only), MR Folding"
13x5.5MRF-R(B),LP13055MRF-R(B),6.56,In Stock,5.5,13.0,21.999115,"Multi Rotor (Electric Only), MR Folding"
13x5.5MRP,LP13055MRP,5.27,In Stock,5.5,13.0,23.994911,Multi Rotor (Electric Only)
13x6,LP13060,7.25,In Stock,6.0,13.0,47.899103999999994,Sport
13x6P,LP13060P,7.25,In Stock,6.0,13.0,47.899103999999994,"Sport, Pusher (for IC Engines)"
13x6.5E,LP13065E,5.73,In Stock,6.5,13.0,29.982299,Thin Electric
13x6.5E(F2B),LP13065E(F2B),5.73,In Stock,6.5,13.0,24.992809,"Thin Electric, Control Line (Electric Only)"
13x6.5EP,LP13065EP,5.73,In Stock,6.5,13.0,29.982299,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
13x7,LP13070,7.25,In Stock,7.0,13.0,47.899103999999994,Sport
13x7F,LP13070F,7.48,In Stock,7.0,13.0,24.94745,Folding (Electric Only)
13x8,LP13080,7.25,In Stock,8.0,13.0,49.033079,Sport
13x8E,LP13080E,5.73,In Stock,8.0,13.0,30.980196999999997,Thin Electric
13x8EP,LP13080EP,5.73,In Stock,8.0,13.0,30.980196999999997,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
13x9,LP13090,7.25,In Stock,9.0,13.0,60.962495999999994,"Sport, Pattern"
13.5x10,LP13510,10.26,In Stock,10.0,13.5,51.028875,"Sport, Pattern"
13.5x11.5N,LP135115N,10.26,Discontinued,11.5,13.5,51.890696,"Sport, Pattern"
13.5x12.5,LP135125,10.26,Discontinued,12.5,13.5,68.900321,"Sport, Pattern"
13.5x13.3,LP135133,10.26,Discontinued,13.3,13.5,64.908729,"Sport, Pattern"
13.5x13.5,LP135135,10.26,In Stock,13.5,13.5,66.90452499999999,"Sport, Pattern, Warbird Racing"
13.5x14,LP13514,10.26,In Stock,14.0,13.5,66.90452499999999,"Sport, Pattern, Warbird Racing"
13.5x14W,LP13514W,10.26,Discontinued,14.0,13.5,83.052329,"Sport, Pattern"
13.5x9,LP13590,10.26,In Stock,9.0,13.5,49.033079,"Sport, Pattern"
14x10,LP14010,10.26,In Stock,10.0,14.0,73.98052899999999,Sport
14x10E,LP14010E,6.79,In Stock,10.0,14.0,34.01925,Thin Electric
14x10EP,LP14010EP,6.79,In Stock,10.0,14.0,34.01925,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
14x10F,LP14010F,8.73,In Stock,10.0,14.0,30.073016999999997,Folding (Electric Only)
14x10FP,LP14010FP,8.73,In Stock,10.0,14.0,30.073016999999997,Folding (Electric Only)
14x11,LP14011,10.26,In Stock,11.0,14.0,72.846554,"Sport, Pattern, Warbird Racing"
14x12,LP14012,10.26,In Stock,12.0,14.0,77.1103,"Sport, Pattern"
14x12E,LP14012E,6.79,In Stock,12.0,14.0,35.017148,Thin Electric
14x12N,LP14012N,10.26,In Stock,12.0,14.0,66.995243,"Sport, Pattern"
14x13,LP14013,10.26,In Stock,13.0,14.0,68.900321,"Sport, Pattern"
14x13.5,LP140135,10.26,In Stock,13.5,14.0,70.034296,"Sport, Pattern"
14x13.5N,LP140135N,10.26,Discontinued,13.5,14.0,64.908729,"Sport, Pattern"
14x13M,LP14013M,27.95,In Stock,13.0,14.0,113.987167,Marine
14x13N,LP14013N,10.26,In Stock,13.0,14.0,68.900321,"Sport, Pattern, Warbird Racing"
14x14,LP14014,10.26,In Stock,14.0,14.0,68.0385,"Sport, Pattern"
14x14E,LP14014E,6.79,In Stock,14.0,14.0,36.015046,Thin Electric
14x14N,LP14014N,10.26,In Stock,14.0,14.0,68.900321,"Sport, Pattern, Warbird Racing"
14x17M,LP14017M,16.25,In Stock,17.0,14.0,100.016595,Marine
14x4W,LP14040W,10.26,In Stock,4.0,14.0,56.154441999999996,"Sport, 3D Fun Fly"
14x4.7SF,LP14047SF,6.52,In Stock,4.7,14.0,24.94745,"Multi Rotor (Electric Only), Slow Fly (Electric Only)"
14x4.7SFP,LP14047SFP,6.52,In Stock,4.7,14.0,24.94745,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)"
14x5N,LP14050N,10.26,In Stock,5.0,14.0,49.8949,Sport
14x5.5MR,LP14055MR,6.23,In Stock,5.5,14.0,30.073016999999997,Multi Rotor (Electric Only)
14x5.5MRP,LP14055MRP,6.23,In Stock,5.5,14.0,30.073016999999997,Multi Rotor (Electric Only)
14x6,LP14060,10.26,In Stock,6.0,14.0,71.21363,Sport
